5432	4818	null
5544	14130	good
4840	5135	great
4907	5135	average
4326	6038	average
5362	13480	average
5227	6038	great
5459	2833	great
5531	13310	good
4807	13480	great
5420	5262	average
4164	6038	great
5190	6038	great
4148	11860	null
5362	8721	great
5336	11860	null
3728	5135	null
4858	13450	great
5036	11860	null
4618	11860	null
4442	11860	null
5520	8649	great
5400	5262	great
2263	11860	null
5629	14130	average
4917	13482	bad
3236	8708	great
5377	13480	average
4932	1830	great
3248	5135	null
5258	4520	average
4933	836	null
3244	5262	great
1143	11966	good
5403	13480	good
5459	13480	good
424	4520	good
5403	11860	null
4714	11860	null
5175	11860	null
594	14318	great
5646	939	null
5258	13480	average
5459	3454	great
5412	13480	average
5436	2870	average
5233	13480	average
5410	13480	average
5206	13480	good
5267	11860	null
5158	11860	null
4932	11860	null
3994	11860	null
1763	11860	null
1885	11860	null
5407	9891	good
5629	14264	null
5555	14264	null
1906	14130	great
5639	6892	average
4641	14130	good
5531	1777	great
1892	11966	great
5546	13480	good
5362	11473	average
4641	8708	great
5028	1826	null
5070	6038	good
5274	13480	average
5601	6928	good
3985	1777	great
5592	13480	good
5455	13480	great
5227	11860	null
4998	11860	null
4940	11860	null
4664	11860	null
4452	11860	null
4369	11860	null
338	11860	null
1761	11860	null
5588	13480	good
3097	11860	null
4943	7187	good
4200	8708	good
5324	14264	null
5487	6892	good
4541	6674	average
5229	12287	average
3205	7187	good
4587	3040	good
4329	1599	null
1836	14130	great
5327	10749	great
5556	13480	good
5100	4520	average
5208	11860	null
4992	11860	null
4623	11860	null
1765	11860	null
669	11860	null
1759	11860	null
5354	10711	great
5629	8148	great
5629	10959	great
4224	13959	null
5168	8721	great
5454	13480	average
5247	4520	average
2086	13450	great
5362	775	great
3268	953	good
5409	8791	average
5263	8721	bad
3296	861	null
5190	1826	great
5179	13480	good
4934	1826	null
4945	836	null
4981	11860	null
5035	11860	null
5239	11860	null
4826	11860	null
4819	11860	null
5258	12287	great
5400	13480	good
4363	11860	null
3994	11860	null
339	11860	null
2274	11860	null
2278	11860	null
2277	11860	null
1764	11860	null
5600	6892	good
5408	13480	average
4325	1093	great
5349	13480	good
5229	13697	great
1760	11860	null
4847	11961	great
1762	11860	null
3262	10999	null
5564	8120	great
5475	13480	good
1063	12287	good
3730	5135	null
3689	2833	good
5556	6038	good
5179	5262	great
4902	13697	great
1905	8708	great
668	11860	null
3263	10999	good
5546	8644	great
2379	1206	null
5578	13480	good
2381	2987	null
3312	2987	null
5459	13972	good
1810	953	average
2781	8674	null
4845	953	good
5678	8791	good
3139	2987	null
3139	549	null
3139	939	null
5115	5800	average
5188	8721	good
3316	7072	null
2903	2833	null
3036	7711	average
4964	11860	null
3545	13913	average
3303	3641	null
3097	6476	great
3231	480	null
3146	142	null
1906	8708	great
3197	281	null
2381	647	null
3231	669	null
4939	6142	great
2490	4818	null
3263	5135	great
3144	281	null
2697	1572	null
3281	6692	null
5272	8644	great
5376	9889	average
3312	4680	null
5544	9889	good
5710	9889	average
3211	2833	null
3219	8721	bad
3312	5331	null
3314	281	null
3312	7457	great
3314	2987	null
3241	1359	null
3314	1768	good
3459	7457	bad
3236	4818	null
3312	1768	good
3204	939	null
3204	7187	great
3281	4680	null
3179	2987	null
5469	953	good
3304	2987	null
3184	2987	null
3219	2987	null
3281	1768	average
3314	142	null
3281	2833	null
3329	455	null
3316	2987	null
3316	2987	good
3439	939	null
5196	5800	great
3357	1019	null
3539	647	null
3366	8674	average
5246	13697	great
5603	8965	average
3472	647	null
5339	9889	good
5791	9889	good
5546	9889	average
5408	9889	average
3460	7457	bad
3371	5464	great
3314	939	null
3478	6597	average
3314	2833	average
3540	7187	average
3362	8674	good
3434	7187	average
3338	6495	great
3353	8721	average
3457	7457	average
3543	7187	average
3314	5331	null
3371	1093	great
3455	7457	good
3357	1229	great
3618	1229	null
3618	838	null
5709	14330	good
5710	14330	average
1230	14330	great
5791	14330	average
5483	9889	good
5555	9889	great
5592	9889	great
5531	9889	good
3454	1771	null
5451	9889	average
5359	9889	good
3618	2833	null
3601	6476	good
3455	6692	null
3288	8721	bad
3559	1019	great
3618	3925	average
3634	281	null
3568	2833	null
3618	4680	null
4296	1572	null
3567	281	null
3574	2833	good
3580	8721	bad
3618	6239	average
3618	683	null
4068	6154	great
3601	935	good
3568	7187	average
3601	7365	great
3614	647	null
3769	1093	good
3697	7692	average
3765	7457	good
2088	14330	great
311	14330	average
1646	14330	great
5600	9889	good
5362	9889	great
5410	9889	average
5233	9889	average
5459	9889	good
5559	9889	average
3786	1771	null
5458	9889	average
5541	9889	average
4068	3532	null
5403	9889	good
5206	9889	great
5380	9889	bad
5268	9889	average
3682	5464	null
3672	7187	average
3681	6597	bad
4068	281	null
3653	2833	null
4068	142	null
3737	641	null
3765	7187	good
3688	1599	null
3882	8721	good
3680	2833	null
3741	6154	great
3939	142	null
3680	5262	good
4302	2957	null
4068	939	null
4027	142	null
4113	281	null
4130	463	null
4130	463	null
4130	463	null
4130	1366	null
4130	1286	null
4130	2	good
5483	14330	great
5718	14330	good
5623	14330	great
5732	9889	average
5229	9889	average
5556	9889	average
4127	2	null
5588	9889	average
5405	9889	good
5446	9889	great
5411	9889	average
5227	9889	good
5847	14025	good
5101	9889	average
4163	939	null
4211	6239	average
4130	463	null
4130	7304	great
4130	142	null
4124	2833	null
4113	2536	null
4124	7827	good
4115	1093	null
4130	463	null
4130	463	null
4130	463	null
4130	463	null
4130	463	null
4130	463	null
4130	463	null
4290	2691	good
4377	3419	null
1350	14330	good
4224	2833	null
5179	9889	good
5349	9889	average
4165	13	null
5400	9889	good
5412	9889	good
5453	9889	good
5336	9889	good
4284	8721	great
5417	9889	average
5415	13149	average
4284	5254	good
4211	8633	great
4224	5135	great
4211	884	good
4211	1768	good
4224	884	null
4184	1599	null
5546	3454	good
4211	4680	null
4224	2987	null
4211	6347	great
4211	2987	good
4211	7692	average
4237	4812	null
4211	1019	great
4224	8721	average
4281	2	null
3119	8721	good
5121	8721	great
5459	14330	good
4934	9676	great
5420	2	good
4614	14330	good
886	14330	good
467	14330	great
5532	9889	average
5272	9889	great
4178	9889	good
5250	9889	average
1399	3040	good
5274	9889	good
5258	9889	average
3430	8721	great
5423	9889	average
4278	4680	null
3539	8721	good
4302	7187	average
5121	9889	great
3245	8721	good
5167	9889	good
3156	8721	good
2903	8721	good
4226	2833	good
4250	2	null
4278	6154	null
4278	842	null
1610	12082	great
1421	12082	great
3707	8721	average
5715	14330	good
5075	14330	average
5345	9889	good
5337	9889	good
5277	9889	good
5273	9889	average
3298	884	null
5520	9889	average
56	12082	great
4285	647	null
4278	6476	great
4284	6692	null
4946	8721	bad
4373	8721	great
5427	6692	null
5028	953	average
5092	9134	average
5098	8721	average
4284	953	good
5462	953	good
5242	10209	average
4761	8721	bad
5158	9889	average
4807	8721	good
4816	8721	great
4440	12082	great
4998	12082	great
4278	13	null
4278	2673	great
4284	647	null
4284	4034	null
4285	8721	good
3711	8721	good
5036	8721	good
6479	5382	null
4377	3419	null
4714	6522	good
4753	2987	null
4284	4077	good
5242	9889	great
5707	10959	great
5791	6892	great
4944	1826	null
4211	8721	great
3243	8721	good
5544	9891	average
5192	939	null
3231	8633	great
5605	9891	average
5407	13218	good
751	13218	good
752	13218	good
4284	8073	bad
4284	6476	average
4290	2957	great
5458	9891	good
5035	14406	great
5553	14130	great
5592	9861	great
5192	3985	average
4678	8721	great
5261	9889	good
5568	14130	good
5036	6038	good
5246	9889	good
4301	6692	null
5709	18007	great
5162	6600	good
4178	939	null
5162	7858	null
3559	8721	good
3314	2	null
4284	342	average
5062	8606	good
4939	8721	great
4302	2833	average
6549	18007	great
1571	14187	great
4278	2987	good
4278	8272	average
5163	104	good
4289	8721	bad
4302	1599	null
6782	13441	null
6498	16687	great
5816	18007	great
5753	9891	average
5544	14264	great
5667	9891	average
5432	5262	null
371	11473	great
4974	10591	average
4302	1392	null
4302	7692	good
4285	1093	average
4285	7187	bad
4945	7328	good
4285	7692	good
4290	1768	great
4302	647	null
4377	3419	null
4754	2987	null
5538	9891	average
5629	8823	great
4325	6928	null
4334	1599	null
4311	480	null
3483	7187	good
4322	3880	good
4318	3699	null
4322	4818	null
5192	1246	good
4302	1093	good
4319	1392	null
4833	1826	null
4322	1093	good
4903	8721	average
4471	7858	great
5707	9891	average
4325	4680	null
5487	10959	good
4325	7328	great
5199	14428	good
5709	13310	good
5432	13262	null
4334	6692	null
5600	4520	good
5432	11418	null
5063	7187	average
5466	10749	good
5432	10749	good
5070	142	bad
5553	9889	good
6004	8120	average
5712	6892	great
5755	6892	average
6004	13732	null
5629	6892	great
4334	7827	good
5067	1496	average
4329	1599	null
4840	5262	average
5412	14387	average
5376	4520	average
5565	4520	average
5487	4520	good
5592	4077	great
5087	8721	average
4339	2	null
4924	1777	great
4325	939	null
4325	1065	great
4335	7827	great
4840	6530	great
4325	4818	null
4329	1599	null
4329	1599	null
5546	14130	great
5587	14130	average
4329	8721	bad
4377	3419	null
4377	3419	null
5709	4520	good
5460	4520	average
5555	6892	great
3365	13976	great
4377	4531	great
4334	1406	null
4335	2	good
4377	142	null
4709	161	good
4363	647	null
4325	7187	good
4377	1366	null
4377	3532	null
