5592	2833	great
5459	12248	null
5530	4520	average
5258	8674	good
975	953	average
649	6239	null
1276	11430	great
5458	3985	good
1276	11430	great
5459	3880	good
5179	5215	good
5125	3925	great
5530	7692	good
4185	408	null
5592	12514	null
5459	1970	great
5468	3925	good
5272	6239	great
5233	11063	good
5459	12164	great
4646	1406	great
5468	3925	great
5487	10749	good
5568	11063	good
5483	4150	null
1138	953	average
2046	6239	null
5459	12451	good
4981	514	average
5273	10700	great
5425	5355	null
5233	5135	good
5255	11644	good
5406	6239	good
5255	11644	good
5459	8721	good
5362	6239	great
5578	6239	bad
5453	6239	null
2067	4818	null
5269	953	average
5592	11430	great
4469	8708	good
5361	7986	average
5255	11644	good
4469	8708	good
